3,1,1
4,1,1
9,1,1
19,1,1
20,1,1
20,1,1
20,1,1
1,2,1
3,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
10,2,1
23,2,1
26,2,1
26,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
28,2,1
29,2,1
29,2,1
29,2,1
29,2,1
29,2,1
29,2,1
29,2,1
30,2,1
31,2,1
31,2,1
31,2,1
31,2,1
31,2,1
31,2,1
31,2,1
31,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
32,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
33,2,1
35,2,1
35,2,1
37,2,1
37,2,1
40,2,1
40,2,1
40,2,1
40,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
56,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
58,2,1
59,2,1
59,2,1
59,2,1
72,2,1
72,2,1
72,2,1
72,2,1
1,3,1
4,3,1
5,3,1
10,3,1
10,3,1
10,3,1
10,3,1
34,3,1
37,3,1
1,4,1
1,4,1
21,4,1
21,4,1
21,4,1
21,4,1
1,5,1
2,5,1
2,5,1
2,5,1
2,5,1
2,5,1
2,5,1
2,5,1
3,5,1
4,5,1
27,5,1
34,5,1
58,5,1
1,6,1
1,6,1
2,6,1
2,6,1
2,6,1
5,6,1
5,6,1
10,6,1
10,6,1
10,6,1
21,6,1
34,6,1
35,6,1
58,6,1
1,7,1
1,7,1
41,7,1
41,7,1
42,7,1
42,7,1
42,7,1
54,7,1
54,7,1
54,7,1
54,7,1
54,7,1
54,7,1
54,7,1
1,8,1
7,8,1
7,8,1
9,8,1
9,8,1
9,8,1
9,8,1
27,8,1
27,8,1
3,9,1
6,9,1
11,9,1
15,9,1
15,9,1
15,9,1
15,9,1
15,9,1
15,9,1
19,9,1
20,9,1
20,9,1
20,9,1
20,9,1
20,9,1
20,9,1
31,9,1
35,9,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
2,10,1
3,10,1
6,10,1
20,10,1
28,10,1
29,10,1
29,10,1
29,10,1
31,10,1
32,10,1
32,10,1
33,10,1
34,10,1
35,10,1
35,10,1
40,10,1
40,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
49,10,1
56,10,1
56,10,1
56,10,1
56,10,1
56,10,1
56,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
58,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
59,10,1
9,11,1
9,11,1
9,11,1
21,11,1
21,11,1
21,11,1
65,11,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
15,12,1
43,12,1
43,12,1
43,12,1
43,12,1
44,12,1
45,12,1
45,12,1
50,12,1
62,12,1
62,12,1
62,12,1
62,12,1
67,12,1
67,12,1
67,12,1
67,12,1
67,12,1
67,12,1
67,12,1
67,12,1
67,12,1
11,13,1
11,13,1
11,13,1
11,13,1
11,13,1
11,13,1
11,13,1
15,13,1
15,13,1
15,13,1
16,13,1
43,13,1
43,13,1
43,13,1
43,13,1
43,13,1
43,13,1
43,13,1
43,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
44,13,1
47,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
62,13,1
67,13,1
11,14,1
11,14,1
36,14,1
36,14,1
36,14,1
36,14,1
36,14,1
36,14,1
36,14,1
36,14,1
44,14,1
44,14,1
44,14,1
44,14,1
44,14,1
44,14,1
44,14,1
62,14,1
8,15,1
8,15,1
8,15,1
9,15,1
11,15,1
11,15,1
11,15,1
11,15,1
11,15,1
11,15,1
11,15,1
11,15,1
62,15,1
9,16,1
11,16,1
11,16,1
15,16,1
15,16,1
15,16,1
15,16,1
15,16,1
43,16,1
62,16,1
63,16,1
67,16,1
8,17,1
9,17,1
9,17,1
11,17,1
11,18,1
11,18,1
15,18,1
15,18,1
15,18,1
15,18,1
15,18,1
25,19,1
72,19,1
3,20,1
3,20,1
3,20,1
8,20,1
9,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
19,20,1
21,20,1
21,20,1
21,20,1
21,20,1
21,20,1
21,20,1
21,20,1
